header,class,mechanism,group
MEG_5636|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5637|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5638|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5639|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_564|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5640|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5641|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5642|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5643|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5644|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5645|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5646|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5647|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5648|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5649|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_565|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5650|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5651|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5652|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5653|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5654|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5655|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5656|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5657|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5658|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5659|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_566|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5660|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5661|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5662|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5663|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5664|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5665|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5666|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5667|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5668|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5669|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_567|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5670|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5671|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5672|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5673|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5674|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5675|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5676|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5677|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5678|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5679|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_568|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5680|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5681|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5682|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5683|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5684|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5685|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5686|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5687|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5688|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5689|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_569|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5690|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5691|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5692|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5693|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5694|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5695|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5696|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5697|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5698|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5699|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_57|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3|RequiresSNPConfirmation,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3
MEG_570|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5700|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5701|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5702|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5703|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5704|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5705|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5706|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5707|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5708|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5709|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_571|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5710|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5711|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5712|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5713|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5714|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5715|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5716|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5717|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5718|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5719|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_572|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5720|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5721|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5722|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5723|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5724|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5725|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5726|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5727|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5728|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5729|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_573|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5730|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5731|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5732|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5733|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5734|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5735|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5736|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5737|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5738|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5739|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_574|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5740|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5741|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5742|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5743|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5744|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5745|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5746|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5747|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5748|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5749|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_575|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5750|Drugs|betalactams|Class_C_betalactamases|PDC,betalactams,Class C betalactamases,PDC
MEG_5751||Biocide_resistance|Biocide_MATE_efflux_pump|PDRM,Biocide resistance,Biocide MATE efflux pump,PDRM
MEG_5752|Drugs|betalactams|Class_B_betalactamases|PEDO,betalactams,Class B betalactamases,PEDO
MEG_5753|Drugs|betalactams|Class_B_betalactamases|PEDO,betalactams,Class B betalactamases,PEDO
MEG_5754|Drugs|betalactams|Class_B_betalactamases|PEDO,betalactams,Class B betalactamases,PEDO
MEG_5755|Drugs|betalactams|Class_A_betalactamases|PENA,betalactams,Class A betalactamases,PENA
MEG_5756|Drugs|betalactams|Class_A_betalactamases|PENA,betalactams,Class A betalactamases,PENA
MEG_5757|Drugs|betalactams|Class_A_betalactamases|PENA,betalactams,Class A betalactamases,PENA
MEG_5758|Drugs|betalactams|Class_A_betalactamases|PENI,betalactams,Class A betalactamases,PENI
MEG_5759|Drugs|betalactams|Class_A_betalactamases|PENI,betalactams,Class A betalactamases,PENI
MEG_576|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5760|Drugs|betalactams|Class_A_betalactamases|PENI,betalactams,Class A betalactamases,PENI
MEG_5761|Drugs|betalactams|Class_A_betalactamases|PENI,betalactams,Class A betalactamases,PENI
MEG_5762|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5763|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5764|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5765|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5766|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5767|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5768|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5769|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_577|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5770|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5771|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5772|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5773|Drugs|betalactams|Class_A_betalactamases|PER,betalactams,Class A betalactamases,PER
MEG_5774|Metals|Metal_resistance_|Molybdenum_and_Tungsten_and_Vanadium_resistance_protein|PERO,Metal resistance ,Molybdenum and Tungsten and Vanadium resistance protein,PERO
MEG_5775|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,Peroxide resistance,peroxide resistance regulator,PERR
MEG_5776|Drugs|Phenicol|Phenicol_efflux_pumps|PEXA,Phenicol,Phenicol efflux pumps,PEXA
MEG_5777|Metals|Metal_resistance_|Copper_and_Iron_and_Manganese_resistance_protein|PFR,Metal resistance ,Copper and Iron and Manganese resistance protein,PFR
MEG_5778|Metals|Metal_resistance_|Copper_and_Iron_and_Manganese_resistance_protein|PFR,Metal resistance ,Copper and Iron and Manganese resistance protein,PFR
MEG_5779|Drugs|Lipopeptides|Lipid_A_phosphatase|PGBB,Lipopeptides,Lipid A phosphatase,PGBB
MEG_578|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5780|Metals|Metal_resistance_|Antimony_and_Arsenic_resistance_protein|PGPA,Metal resistance ,Antimony and Arsenic resistance protein,PGPA
MEG_5781|Metals|Metal_resistance_|Antimony_and_Arsenic_resistance_protein|PGPA,Metal resistance ,Antimony and Arsenic resistance protein,PGPA
MEG_5782|Drugs|Lipopeptides|Daptomycin-resistant_pgsA|PGSA|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant pgsA,PGSA
MEG_5783|Drugs|Lipopeptides|Daptomycin-resistant_pgsA|PGSA|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant pgsA,PGSA
MEG_5784||Biocide_resistance|Biocide_resistance_regulator|PHOB,Biocide resistance,Biocide resistance regulator,PHOB
MEG_5785||Multi-drug_resistance|Multi-drug_efflux_pumps|PHOP|RequiresSNPConfirmation,Multi-drug resistance,Multi-drug efflux pumps,PHOP
MEG_5786||Cationic_antimicrobial_peptides|Polymyxin-resistant_phoP|phoP|RequiresSNPConfirmation,Cationic antimicrobial peptides,Polymyxin-resistant phoP,phoP
MEG_5787||Multi-drug_resistance|Multi-drug_efflux_pumps|PHOP|RequiresSNPConfirmation,Multi-drug resistance,Multi-drug efflux pumps,PHOP
MEG_5788||Biocide_resistance|Biocide_resistance_regulator|PHOR,Biocide resistance,Biocide resistance regulator,PHOR
MEG_5789|Metals|Metal_resistance|Tellurium_and_Zinc_resistance|PITA,Metal resistance,Tellurium and Zinc resistance,PITA
MEG_579|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5790|Drugs|betalactams|Class_A_betalactamases|PLA,betalactams,Class A betalactamases,PLA
MEG_5791|Drugs|betalactams|Class_A_betalactamases|PLA,betalactams,Class A betalactamases,PLA
MEG_5792|Drugs|betalactams|Class_A_betalactamases|PLA,betalactams,Class A betalactamases,PLA
MEG_5793|Drugs|betalactams|Class_A_betalactamases|PLA,betalactams,Class A betalactamases,PLA
MEG_5794|Drugs|betalactams|Class_B_betalactamases|PLN,betalactams,Class B betalactamases,PLN
MEG_5795|Drugs|betalactams|Class_A_betalactamases|PME,betalactams,Class A betalactamases,PME
MEG_5796||Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pump|PMPM,Drug and biocide resistance,Drug and biocide MATE efflux pump,PMPM
MEG_5797||Drug_and_metal_resistance|Drug_and_metal_resistance_protein|PMRA,Drug and metal resistance,Drug and metal resistance protein,PMRA
MEG_5798||Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|PMRA,Drug and biocide resistance,Drug and biocide MFS efflux pump,PMRA
MEG_5799||Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|PMRA,Drug and biocide resistance,Drug and biocide MFS efflux pump,PMRA
MEG_58|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3|RequiresSNPConfirmation,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3
MEG_580|Drugs|betalactams|Class_C_betalactamases|ADC,betalactams,Class C betalactamases,ADC
MEG_5800|Drugs|Fluoroquinolones|Quinolone_active_efflux|PMRA,Fluoroquinolones,Quinolone active efflux,PMRA
MEG_5801||Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|pmrA|RequiresSNPConfirmation,Cationic antimicrobial peptides,Polymyxin B resistance regulator,pmrA
MEG_5802||Drug_and_metal_resistance|Drug_and_metal_resistance_protein|PMRB,Drug and metal resistance,Drug and metal resistance protein,PMRB
MEG_5803||Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|PMRB,Cationic antimicrobial peptides,Polymyxin B resistance regulator,PMRB
MEG_5804||Drug_and_metal_resistance|Drug_and_metal_resistance_protein|PMRC,Drug and metal resistance,Drug and metal resistance protein,PMRC
MEG_5805||Cationic_antimicrobial_peptides|Lipid_A_modification|PMRC,Cationic antimicrobial peptides,Lipid A modification,PMRC
MEG_5806||Cationic_antimicrobial_peptides|Lipid_A_modification|PMRC,Cationic antimicrobial peptides,Lipid A modification,PMRC
MEG_5807||Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,Cationic antimicrobial peptides,Lipid A modification,PMRF
MEG_5808||Drug_and_metal_resistance|Drug_and_metal_resistance_protein|PMRG,Drug and metal resistance,Drug and metal resistance protein,PMRG
