header,type,class,mechanism,group
MEG_3531|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1
MEG_3532|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1
MEG_3533|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1
MEG_3534|Drugs|betalactams|Class_B_betalactamases|L1,Drugs,betalactams,Class B betalactamases,L1
MEG_3535|Drugs|Multi-drug_resistance|MDR_by_absence|LAMB|RequiresSNPConfirmation,Drugs,Multi-drug resistance,MDR by absence,LAMB
MEG_3536|Drugs|betalactams|Class_A_betalactamases|LAP,Drugs,betalactams,Class A betalactamases,LAP
MEG_3537|Drugs|betalactams|Class_A_betalactamases|LAP,Drugs,betalactams,Class A betalactamases,LAP
MEG_3538|Drugs|betalactams|Class_C_betalactamases|LAT,Drugs,betalactams,Class C betalactamases,LAT
MEG_3539|Drugs|betalactams|Class_D_betalactamases|LCR,Drugs,betalactams,Class D betalactamases,LCR
MEG_3540|Biocides|Multi-biocide_resistance|Biocide_MFS_efflux_pump|LDE,Biocides,Multi-biocide resistance,Biocide MFS efflux pump,LDE
MEG_3541|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3542|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3543|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3544|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3545|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3546|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3547|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3548|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3549|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3550|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3551|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3552|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3553|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3554|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3555|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3556|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3557|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3558|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3559|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3560|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3561|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3562|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3563|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3564|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3565|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3566|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3567|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3568|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3569|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3570|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3571|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3572|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3573|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3574|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3575|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3576|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3577|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3578|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3579|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3580|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_3581|Drugs|betalactams|Class_A_betalactamases|LHK,Drugs,betalactams,Class A betalactamases,LHK
MEG_3582|Drugs|betalactams|Class_A_betalactamases|LHK,Drugs,betalactams,Class A betalactamases,LHK
MEG_3583|Drugs|betalactams|Class_A_betalactamases|LHK,Drugs,betalactams,Class A betalactamases,LHK
MEG_3584|Drugs|betalactams|Class_A_betalactamases|LHK,Drugs,betalactams,Class A betalactamases,LHK
MEG_3585|Drugs|betalactams|Class_A_betalactamases|LHK,Drugs,betalactams,Class A betalactamases,LHK
MEG_3586|Drugs|betalactams|Class_A_betalactamases|LHK,Drugs,betalactams,Class A betalactamases,LHK
MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3592|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3593|Drugs|MLS|Lincosamide_nucleotidyltransferases|LIN,Drugs,MLS,Lincosamide nucleotidyltransferases,LIN
MEG_3594|Drugs|MLS|23S_rRNA_methyltransferases|LLMA,Drugs,MLS,23S rRNA methyltransferases,LLMA
MEG_3595|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|LMRA|RequiresSNPConfirmation,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,LMRA
MEG_3596|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|LMRB,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,LMRB
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pump|LMRC,Drugs,Multi-drug resistance,Multi-drug ABC efflux pump,LMRC
MEG_3598|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|LMRD,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,LMRD
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|LMRP,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,LMRP
MEG_3600|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|LMRS,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,LMRS
MEG_3601|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3602|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3603|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3604|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3605|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3607|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUB
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUC
MEG_3612|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUC
MEG_3613|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUE,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUE
MEG_3614|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3615|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3616|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3617|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3620|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUF
MEG_3621|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUG
MEG_3622|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUP,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUP
MEG_3623|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,Biocides,Acetate resistance,Acetate resistance protein,LPDT
MEG_3624|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,Biocides,Acetate resistance,Acetate resistance protein,LPDT
MEG_3625|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|LPEA,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,LPEA
MEG_3626|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|LPEB,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,LPEB
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_lpx_mutant|LPXA|RequiresSNPConfirmation,Drugs,Lipopeptides,Colistin-resistant lpx mutant,LPXA
MEG_3628|Drugs|Lipopeptides|Colistin-resistant_lpx_mutant|LPXC|RequiresSNPConfirmation,Drugs,Lipopeptides,Colistin-resistant lpx mutant,LPXC
MEG_3629|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3630|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3631|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3632|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3633|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3634|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3635|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3636|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3637|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3638|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3639|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3640|Drugs|betalactams|Class_B_betalactamases|LRA,Drugs,betalactams,Class B betalactamases,LRA
MEG_3641|Drugs|betalactams|Class_A_betalactamases|LRG,Drugs,betalactams,Class A betalactamases,LRG
MEG_3642|Drugs|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA,Drugs,MLS,Streptogramin resistance ATP-binding cassette ABC efflux pumps,LSA
MEG_3643|Drugs|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA,Drugs,MLS,Streptogramin resistance ATP-binding cassette ABC efflux pumps,LSA
MEG_3644|Drugs|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA,Drugs,MLS,Streptogramin resistance ATP-binding cassette ABC efflux pumps,LSA
MEG_3645|Drugs|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA,Drugs,MLS,Streptogramin resistance ATP-binding cassette ABC efflux pumps,LSA
MEG_3646|Drugs|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA,Drugs,MLS,Streptogramin resistance ATP-binding cassette ABC efflux pumps,LSA
MEG_3647|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pump|LSAB,Drugs,Multi-drug resistance,Multi-drug ABC efflux pump,LSAB
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pump|LSAC,Drugs,Multi-drug resistance,Multi-drug ABC efflux pump,LSAC
MEG_3649|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pump|LSAE,Drugs,Multi-drug resistance,Multi-drug ABC efflux pump,LSAE
MEG_3650|Drugs|betalactams|Class_A_betalactamases|LUS,Drugs,betalactams,Class A betalactamases,LUS
MEG_3651|Drugs|betalactams|Class_A_betalactamases|LUT,Drugs,betalactams,Class A betalactamases,LUT
MEG_3652|Drugs|betalactams|Class_A_betalactamases|LUT,Drugs,betalactams,Class A betalactamases,LUT
MEG_3653|Drugs|betalactams|Class_A_betalactamases|LUT,Drugs,betalactams,Class A betalactamases,LUT
MEG_3654|Drugs|betalactams|Class_A_betalactamases|LUT,Drugs,betalactams,Class A betalactamases,LUT
MEG_3655|Drugs|betalactams|Class_A_betalactamases|LUT,Drugs,betalactams,Class A betalactamases,LUT
MEG_3656|Drugs|betalactams|Class_A_betalactamases|LUT,Drugs,betalactams,Class A betalactamases,LUT
MEG_3657|Drugs|betalactams|Class_A_betalactamases|M1,Drugs,betalactams,Class A betalactamases,M1
MEG_3658|Drugs|betalactams|Mutant_porin_proteins|M35|RequiresSNPConfirmation,Drugs,betalactams,Mutant porin proteins,M35
MEG_3659|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|MACA,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,MACA
MEG_3660|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|MACB,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,MACB
MEG_3661|Drugs|betalactams|Class_A_betalactamases|MAL,Drugs,betalactams,Class A betalactamases,MAL
MEG_3662|Drugs|betalactams|Class_A_betalactamases|MAL,Drugs,betalactams,Class A betalactamases,MAL
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|marA,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,marA
MEG_3664|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|marA,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,marA
MEG_3665|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|marR,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,marR
MEG_3666|Drugs|betalactams|Class_C_betalactamases|MCA,Drugs,betalactams,Class C betalactamases,MCA
MEG_3667|Metals|Metal_resistance|Metal_resistance_protein|MCO,Metals,Metal resistance,Metal resistance protein,MCO
MEG_3668|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3669|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3670|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3671|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3672|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3673|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3674|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3675|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3676|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3677|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3678|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3679|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3680|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3681|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3682|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3683|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3684|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3685|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3686|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3688|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3689|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3690|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3692|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3693|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3694|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3695|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3696|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_3697|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
